customer_id,churn_probability,churn_flag,risk_segment,monthly_charges,tenure_months,contract_type,cx_risk_score,payment_method,stickiness_score,action_category
9129-UXERG,0.6974541724107546,1,High,103.6,19,month-to-month,2,credit card (automatic),3,Apply retention strategy
9133-AYJZG,0.7335263653796168,1,High,98.7,24,month-to-month,3,credit card (automatic),2,Apply retention strategy
9134-CEQMF,0.8603700241393974,1,High,89.5,8,month-to-month,3,electronic check,2,Apply retention strategy
9134-WYRVP,0.281342638807077,0,Medium,86.35,52,one year,3,mailed check,2,Monitor customer
9135-HSWOC,0.009626485967703864,0,Low,19.7,65,two year,0,bank transfer (automatic),0,No action required
9135-MGVPY,0.054582841907487425,0,Low,84.7,70,two year,0,mailed check,4,No action required
9136-ALYBR,0.629316392018092,1,High,24.45,2,month-to-month,3,mailed check,0,Apply retention strategy
9137-NOQKA,0.5780823986028593,1,High,19.2,3,month-to-month,0,electronic check,0,Apply retention strategy
9137-UIYPG,0.7071831275814701,1,High,106.9,36,month-to-month,0,electronic check,4,Apply retention strategy
9138-EFSMO,0.3779885985222056,0,Medium,78.95,27,one year,4,bank transfer (automatic),1,Monitor customer
9139-TWBAS,0.24558958687869412,0,Low,47.85,27,one year,4,bank transfer (automatic),2,No action required
9139-WQQDY,0.43204587979415693,1,High,100.45,50,one year,3,mailed check,2,Apply retention strategy
9140-CZQZZ,0.054689576633045626,0,Low,79.6,69,two year,0,bank transfer (automatic),4,No action required
9142-KZXOP,0.4645838341085832,1,High,68.85,45,month-to-month,4,credit card (automatic),0,Apply retention strategy
9142-XMYJH,0.15116933006675742,0,Low,19.35,30,month-to-month,0,credit card (automatic),0,No action required
9143-CANJF,0.5210492645676945,1,High,55.15,25,month-to-month,0,electronic check,2,Apply retention strategy
9146-JRIOX,0.1761299177657464,0,Low,25.55,15,month-to-month,0,mailed check,0,No action required
9150-HEPMB,0.1364457359740865,0,Low,52.7,57,one year,4,mailed check,1,No action required
9150-KPBJQ,0.07862998262660693,0,Low,19.65,7,two year,0,credit card (automatic),0,No action required
9152-AMKAK,0.22599520700878675,0,Low,80.25,7,two year,0,mailed check,4,No action required
9153-BTBVV,0.007851441785864496,0,Low,25.0,72,two year,0,bank transfer (automatic),0,No action required
9154-QDGTH,0.32254309042207924,0,Medium,104.3,44,one year,1,credit card (automatic),3,Monitor customer
9158-VCTQB,0.5570251122963766,1,High,113.6,42,month-to-month,0,bank transfer (automatic),4,Apply retention strategy
9163-GHAYE,0.6160478553315585,1,High,48.85,16,month-to-month,3,electronic check,0,Apply retention strategy
9167-APMXZ,0.6660235928954257,1,High,84.15,23,month-to-month,4,bank transfer (automatic),1,Apply retention strategy
9168-INPSZ,0.6051862944087739,1,High,104.15,45,month-to-month,0,electronic check,3,Apply retention strategy
9169-BSVIN,0.6330252231088219,1,High,74.75,13,month-to-month,4,bank transfer (automatic),2,Apply retention strategy
9170-ARBTB,0.03818087876421831,0,Low,19.6,53,one year,0,credit card (automatic),0,No action required
9170-CCKOU,0.6977461922205518,1,High,90.2,18,month-to-month,3,credit card (automatic),1,Apply retention strategy
9170-GYZJC,0.35898902981876996,0,Medium,79.9,42,month-to-month,0,credit card (automatic),3,Monitor customer
9172-ANCRX,0.8689718567574773,1,High,98.7,11,month-to-month,4,electronic check,3,Apply retention strategy
9172-JITSM,0.763730963645698,1,High,90.8,27,month-to-month,4,electronic check,2,Apply retention strategy
9173-IVZVP,0.013464560913359997,0,Low,20.9,54,two year,0,mailed check,0,No action required
9174-FKWZE,0.6274793444614631,1,High,19.45,2,month-to-month,0,electronic check,0,Apply retention strategy
9174-IHETN,0.12551493512373366,0,Low,70.35,51,two year,4,credit card (automatic),0,No action required
9178-JHUVJ,0.03841882366735165,0,Low,24.1,25,two year,0,bank transfer (automatic),0,No action required
9184-GALIL,0.08874039202915567,0,Low,20.45,39,month-to-month,0,mailed check,0,No action required
9185-TQCVP,0.8039534829323197,1,High,85.15,15,month-to-month,4,electronic check,1,Apply retention strategy
9189-JWSHV,0.799131418567697,1,High,93.55,25,month-to-month,4,electronic check,2,Apply retention strategy
9190-MFJLN,0.7522859361042745,1,High,95.9,20,month-to-month,3,credit card (automatic),2,Apply retention strategy
9191-MYQKX,0.776608711879524,1,High,75.15,8,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
9194-GFVOI,0.09632120848790869,0,Low,84.35,43,two year,0,credit card (automatic),4,No action required
9199-PWQVC,0.23711905591604338,0,Low,79.7,64,one year,3,credit card (automatic),3,No action required
9200-NLNPD,0.08777248082041811,0,Low,54.05,57,one year,0,bank transfer (automatic),3,No action required
9206-GVPEQ,0.5495809644951829,1,High,54.45,14,month-to-month,0,electronic check,4,Apply retention strategy
9207-ZPANB,0.24688358000032642,0,Low,67.45,38,one year,0,electronic check,2,No action required
9208-OLGAQ,0.8045881908471219,1,High,84.95,19,month-to-month,4,electronic check,1,Apply retention strategy
9209-NWPGU,0.2227453012503723,0,Low,65.4,45,one year,0,electronic check,3,No action required
9210-IAHGH,0.6819802081503468,1,High,70.75,8,month-to-month,1,credit card (automatic),3,Apply retention strategy
9214-EKVXR,0.7461302499721779,1,High,44.0,2,month-to-month,3,mailed check,0,Apply retention strategy
9220-CXRSC,0.03453722073316893,0,Low,61.4,70,two year,0,credit card (automatic),2,No action required
9220-ZNKJI,0.09624534906501074,0,Low,88.8,56,two year,1,credit card (automatic),2,No action required
9221-OTIVJ,0.840114395545089,1,High,104.85,15,month-to-month,4,electronic check,2,Apply retention strategy
9223-UCPVT,0.9633295885979368,1,High,94.4,2,month-to-month,3,electronic check,2,Apply retention strategy
9224-VTYID,0.08722695625150044,0,Low,90.5,48,two year,0,mailed check,4,No action required
9225-BZLNZ,0.13356711308351726,0,Low,85.25,73,two year,4,electronic check,3,No action required
9227-LUNBG,0.7657413321697857,1,High,24.6,2,month-to-month,3,electronic check,0,Apply retention strategy
9227-UAQFT,0.03689471347148626,0,Low,19.75,17,two year,0,mailed check,0,No action required
9227-YBAXE,0.05987086111555059,0,Low,82.5,66,two year,0,bank transfer (automatic),4,No action required
9229-RQABD,0.07604651142775554,0,Low,23.75,19,one year,0,mailed check,0,No action required
9231-ZJYAM,0.903171247070648,1,High,78.85,5,month-to-month,4,electronic check,1,Apply retention strategy
9233-PSYHO,0.40742122838277467,1,High,100.15,46,one year,3,bank transfer (automatic),2,Apply retention strategy
9236-NDUCW,0.05878810330625788,0,Low,35.1,22,two year,0,mailed check,2,No action required
9237-HQITU,0.9172702245613843,1,High,70.7,3,month-to-month,4,electronic check,0,Apply retention strategy
9239-GZHZE,0.12909762904885144,0,Low,113.65,73,two year,0,credit card (automatic),4,No action required
9239-ZBZZV,0.7022059944666057,1,High,47.95,7,month-to-month,4,electronic check,2,Apply retention strategy
9242-TKFSV,0.039982788564856014,0,Low,65.1,73,two year,0,credit card (automatic),4,No action required
9244-ZVAPM,0.7556962266656647,1,High,45.6,2,month-to-month,3,mailed check,0,Apply retention strategy
9248-OJYKK,0.9364546461477187,1,High,76.45,2,month-to-month,3,electronic check,0,Apply retention strategy
9249-FXSCK,0.28095064777827655,0,Medium,111.25,53,one year,0,credit card (automatic),4,Monitor customer
9250-WYPLL,0.863919415867643,1,High,75.55,6,month-to-month,3,electronic check,0,Apply retention strategy
9251-AWQGT,0.016420720530268277,0,Low,20.0,49,two year,0,mailed check,0,No action required
9251-WNSOD,0.17777063907657206,0,Low,75.1,68,one year,3,mailed check,2,No action required
9253-QXKBE,0.7371107186097119,1,High,94.45,30,month-to-month,3,electronic check,2,Apply retention strategy
9253-VIFJQ,0.18036948735749314,0,Low,67.05,66,one year,3,credit card (automatic),1,No action required
9254-RBFON,0.4053906455763202,1,High,98.6,18,one year,0,bank transfer (automatic),3,Apply retention strategy
9256-JTBNZ,0.2604823288773265,0,Medium,20.3,12,month-to-month,0,bank transfer (automatic),0,Monitor customer
9257-AZMTZ,0.01587854039900329,0,Low,20.1,53,two year,0,bank transfer (automatic),0,No action required
9258-CNWAC,0.12855564520603302,0,Low,113.65,72,two year,0,credit card (automatic),4,No action required
9259-PACGQ,0.37772208673634383,0,Medium,62.65,35,month-to-month,0,electronic check,2,Monitor customer
9261-WDCAF,0.7128762300233213,1,High,54.65,4,month-to-month,3,mailed check,1,Apply retention strategy
9269-CQOOL,0.7640631345736425,1,High,54.7,4,month-to-month,3,credit card (automatic),1,Apply retention strategy
9272-LSVYH,0.6705144123040411,1,High,70.15,11,month-to-month,4,mailed check,0,Apply retention strategy
9274-CNFMO,0.8788174156103563,1,High,74.95,5,month-to-month,4,electronic check,0,Apply retention strategy
9274-UARKJ,0.7335020625622347,1,High,83.2,16,month-to-month,3,bank transfer (automatic),1,Apply retention strategy
9277-JOOMO,0.41969931444361147,1,High,24.6,4,month-to-month,0,mailed check,0,Apply retention strategy
9278-VZKCD,0.7299973005566428,1,High,109.1,53,month-to-month,4,electronic check,3,Apply retention strategy
9279-CJEOJ,0.6719030774520649,1,High,95.4,22,month-to-month,3,bank transfer (automatic),2,Apply retention strategy
9281-CEDRU,0.039559980967257706,0,Low,64.1,69,two year,0,bank transfer (automatic),2,No action required
9281-OFDMF,0.7420057700303051,1,High,90.7,40,month-to-month,3,electronic check,1,Apply retention strategy
9281-PKKZE,0.42306260973194004,1,High,43.95,47,month-to-month,4,electronic check,2,Apply retention strategy
9282-IZGQK,0.9492177019498668,1,High,85.0,2,month-to-month,3,electronic check,1,Apply retention strategy
9283-LZQOH,0.6524552194212782,1,High,74.4,14,month-to-month,3,credit card (automatic),0,Apply retention strategy
9286-BHDQG,0.024749245566138264,0,Low,45.25,73,two year,0,credit card (automatic),2,No action required
9286-DOJGF,0.5335705498876551,1,High,74.95,39,month-to-month,4,bank transfer (automatic),0,Apply retention strategy
9289-LBQVU,0.0954860997915274,0,Low,70.15,65,one year,1,mailed check,2,No action required
9290-SHCMB,0.8226206045907891,1,High,96.85,14,month-to-month,3,electronic check,2,Apply retention strategy
9294-TDIPC,0.4034875643787866,1,High,20.2,6,month-to-month,0,mailed check,0,Apply retention strategy
9297-EONCV,0.0666269557195641,0,Low,91.35,73,two year,0,bank transfer (automatic),4,No action required
9297-FVVDH,0.10914887933520633,0,Low,84.5,58,two year,0,electronic check,4,No action required
9298-WGMRW,0.13039932945215066,0,Low,114.729,73,two year,0,bank transfer (automatic),4,No action required
9300-AGZNL,0.9600830564978436,1,High,94.0,2,month-to-month,3,electronic check,2,Apply retention strategy
9300-RENDD,0.9449074887823697,1,High,79.95,2,month-to-month,3,electronic check,1,Apply retention strategy
9305-CDSKC,0.8553527079466559,1,High,99.65,9,month-to-month,4,electronic check,2,Apply retention strategy
9306-CPCBC,0.9157368691438487,1,High,74.25,4,month-to-month,3,electronic check,0,Apply retention strategy
9308-ANMVE,0.47349505777879514,1,High,55.3,48,month-to-month,3,electronic check,1,Apply retention strategy
9309-BZGNT,0.08046941284200745,0,Low,29.8,70,one year,3,credit card (automatic),0,No action required
9313-CDOGY,0.1561879452515526,0,Low,19.6,39,month-to-month,0,electronic check,0,No action required
9313-QOLTZ,0.14265623321467383,0,Low,20.9,27,month-to-month,0,mailed check,0,No action required
9314-IJWSQ,0.7885097356371726,1,High,84.8,15,month-to-month,4,electronic check,1,Apply retention strategy
9314-QDMDW,0.513085275367547,1,High,61.25,12,one year,3,electronic check,1,Apply retention strategy
9317-WZPGV,0.8984115395412303,1,High,79.75,3,month-to-month,4,bank transfer (automatic),1,Apply retention strategy
9318-NKNFC,0.46536046350168153,1,High,19.2,2,month-to-month,0,mailed check,0,Apply retention strategy
9323-HGFWY,0.3601927768496573,0,Medium,101.9,28,one year,0,credit card (automatic),4,Monitor customer
9327-QSDED,0.5221680004991041,1,High,43.55,9,month-to-month,4,mailed check,0,Apply retention strategy
9330-DHBFL,0.2096634578941572,0,Low,66.25,24,one year,0,mailed check,2,No action required
9330-IJWIO,0.8012778018898463,1,High,100.35,14,month-to-month,3,electronic check,3,Apply retention strategy
9330-VOFSZ,0.15034077978102664,0,Low,110.8,61,two year,2,credit card (automatic),3,No action required
9332-GYWLO,0.7213092240711021,1,High,54.85,7,month-to-month,4,electronic check,1,Apply retention strategy
9334-GWGOW,0.8443307786003426,1,High,74.85,8,month-to-month,3,electronic check,0,Apply retention strategy
9337-SRRNI,0.009964601584952049,0,Low,25.3,67,two year,0,credit card (automatic),0,No action required
9339-FIIJL,0.06302644375453718,0,Low,85.95,73,two year,2,bank transfer (automatic),3,No action required
9342-VNIMQ,0.4090336795531325,1,High,54.65,34,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
9347-AERRL,0.0695164143249228,0,Low,19.3,24,one year,0,credit card (automatic),0,No action required
9348-ROUAI,0.0823613057617333,0,Low,90.3,60,two year,0,credit card (automatic),4,No action required
9348-YVOMK,0.706341863387067,1,High,44.8,5,month-to-month,4,credit card (automatic),0,Apply retention strategy
9350-VLHMB,0.5135692834244648,1,High,89.55,68,month-to-month,3,bank transfer (automatic),1,Apply retention strategy
9350-ZXYJC,0.12616477771438703,0,Low,25.3,5,two year,0,credit card (automatic),0,No action required
9351-HXDMR,0.11738523129357234,0,Low,110.9,73,two year,0,credit card (automatic),4,No action required
9351-LZYGF,0.2784669564637159,0,Medium,66.4,43,month-to-month,0,credit card (automatic),2,Monitor customer
9355-NPPFS,0.7240101197728949,1,High,78.8,27,month-to-month,4,electronic check,1,Apply retention strategy
9356-AXGMP,0.4345161694721144,1,High,110.7,39,one year,0,electronic check,4,Apply retention strategy
9357-UJRUN,0.3444311857345653,0,Medium,58.35,25,one year,0,electronic check,2,Monitor customer
9359-JANWS,0.03622693984747025,0,Low,58.9,66,two year,0,credit card (automatic),2,No action required
9359-UGBTK,0.1050262902038068,0,Low,72.35,68,one year,0,bank transfer (automatic),3,No action required
9360-AHGNL,0.27736941513192515,0,Medium,109.55,44,one year,0,mailed check,4,Monitor customer
9360-OMDZZ,0.7959249073903544,1,High,94.1,25,month-to-month,4,electronic check,2,Apply retention strategy
9361-YNQWJ,0.02395615202917456,0,Low,24.4,65,one year,0,bank transfer (automatic),0,No action required
9362-MWODR,0.28638412579694894,0,Medium,64.1,41,month-to-month,0,credit card (automatic),3,Monitor customer
9364-YKUVW,0.17645051131981626,0,Low,19.8,16,month-to-month,0,mailed check,0,No action required
9365-CSLBQ,0.00671180146522022,0,Low,24.35,72,two year,0,mailed check,0,No action required
9365-SRSZE,0.6834836372715065,1,High,70.55,28,month-to-month,3,electronic check,0,Apply retention strategy
9367-OIUXP,0.39506142994009463,0,Medium,20.7,5,month-to-month,0,mailed check,0,Monitor customer
9367-TCUYN,0.1898938084769901,0,Low,20.1,13,month-to-month,0,mailed check,0,No action required
9367-WXLCH,0.7398822273482344,1,High,84.5,9,month-to-month,4,bank transfer (automatic),1,Apply retention strategy
9369-XFEHK,0.5449036021198447,1,High,80.6,34,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
9371-BITHB,0.013646471713400938,0,Low,19.85,53,two year,0,mailed check,0,No action required
9372-TXXPS,0.04062027557449627,0,Low,59.85,61,two year,0,bank transfer (automatic),2,No action required
9373-WSLOY,0.40277566997632697,1,High,50.0,34,month-to-month,2,electronic check,2,Apply retention strategy
9374-YOLBJ,0.6256335704007132,1,High,19.25,2,month-to-month,0,electronic check,0,Apply retention strategy
9375-MHRRS,0.48693836512052135,1,High,50.05,7,month-to-month,2,mailed check,1,Apply retention strategy
9378-FXTIZ,0.2228855330187029,0,Low,70.15,55,one year,4,credit card (automatic),2,No action required
9381-NDKME,0.4914761874329245,1,High,40.65,25,month-to-month,4,credit card (automatic),1,Apply retention strategy
9385-EHGDO,0.02048622200375737,0,Low,19.85,36,two year,0,mailed check,0,No action required
9385-NXKDA,0.08137967013782815,0,Low,82.65,73,two year,4,credit card (automatic),3,No action required
9386-LDCZR,0.25675100981731386,0,Medium,90.65,44,one year,0,credit card (automatic),2,Monitor customer
9388-ZEYVT,0.17069303245490924,0,Low,44.15,44,one year,1,electronic check,2,No action required
9389-ACWBI,0.8203545541222534,1,High,69.95,6,month-to-month,3,credit card (automatic),0,Apply retention strategy
9391-DXGGG,0.38475218143739387,0,Medium,89.15,45,one year,4,credit card (automatic),1,Monitor customer
9391-EOYLI,0.769452169679549,1,High,80.45,13,month-to-month,4,electronic check,1,Apply retention strategy
9391-LMANN,0.4813694900621605,1,High,95.95,54,one year,3,electronic check,2,Apply retention strategy
9391-TTOYH,0.1302650130692576,0,Low,19.5,24,month-to-month,0,mailed check,0,No action required
9391-YZEJW,0.32946713960267326,0,Medium,94.0,63,one year,4,bank transfer (automatic),2,Monitor customer
